Start	End	Chromosome	Name
4364164	4364453	17	RN7SL774P
4056756	4056876	17	RNA5SP434
6521131	6521412	17	Metazoa_SRP
4186326	4186424	17	Y_RNA
6600944	6601051	17	RNA5SP435
15782341	15782455	17	RNA5SP436
17578631	17578739	17	RNU6-468P
17813480	17813545	17	MIR6777
30092314	30096915	16	YPEL3
17813836	17813931	17	MIR33B
19112419	19112636	17	SNORD3D
19112420	19112636	17	SNORD3D
17675366	17675522	17	
17676211	17676371	17	
6655440	6655509	17	MIR4520-1
6655449	6655502	17	MIR4520-2
21229334	21229628	17	RN7SL426P
30344503	30344604	17	Y_RNA
30360463	30360566	17	RNU6-990P
152830967	152869729	X	NSDHL
18943999	18944073	17	
27293910	27293996	17	MIR4522
29777619	29777744	17	SNORA70
29883006	29883109	17	
30246757	30246820	17	SNORD63
30288071	30288177	17	RNU6-1267P
38144201	38144287	17	RNA5SP526
38089399	38089500	17	Y_RNA
38231043	38231144	17	Y_RNA
40161933	40162001	17	MIR6866
40193597	40193663	17	MIR6867
40027542	40027645	17	SNORD124
40026332	40026409	17	MIR6884
30702504	30702775	17	RN7SL316P
38851524	38851659	17	SNORA21B
94879770	94896678	8	CCNE2
40374089	40374176	17	RNA5SP441
38852863	38852994	17	SNORA21
40391232	40391338	17	Y_RNA
39726495	39726561	17	MIR4728
39546104	39546244	17	RNU6-233P
30059052	30059147	17	RNY4P13
30117079	30117172	17	MIR423
42891338	42891435	17	RNU6-287P
43863893	43864005	15	Y_RNA
42823880	42823943	17	MIR6781
30117086	30117160	17	MIR3184
43875849	43876244	15	PIN4P1
48479097	48479198	17	Y_RNA
48156427	48156511	17	MIR1203
48765554	48765847	17	RN7SL125P
48724408	48724475	17	MIR3185
1507322	1507598	6	RN7SL352P
38914979	38915042	17	MIR6779
40161023	40221123	15	BUB1B
48037161	48037247	17	MIR152
1390314	1390411	6	MIR6720
48196680	48196786	17	RNU6-1152P
4427963	4428081	6	RNA5SP202
48723188	48723314	17	
5148233	5148322	6	MIR3691
10222036	10222161	6	RNU6ATAC21P
48382371	48382586	17	U3
6938606	6938897	6	RN7SL554P
48723692	48723772	17	
7187582	7187686	6	Y_RNA
50768650	50768730	17	MIR8059
48088678	48088784	17	RNU6-1201P
11709819	11709960	6	
59847438	59847544	17	RNU6-450P
14646535	14646638	6	RNU6-793P
48949361	48949520	17	RNU1-42P
11644067	11644343	6	Metazoa_SRP
48956650	48956753	17	
11503509	11503671	6	RNU1-64P
50696644	50696760	17	Y_RNA
15314920	15315026	6	RNU6-522P
48880840	48880967	17	
10439717	10439794	6	MIR5689
16141556	16141624	6	MIR4639
60043025	60043105	17	MIR4737
8653558	8653797	6	
60231516	60231646	17	SCARNA20
15324367	15324472	6	RNU6-645P
49017793	49018061	17	Metazoa_SRP
18571784	18571880	6	MIR548A1
66895491	66895572	17	RNA5SP446
14156462	14156523	6	RNU7-133P
49288346	49288454	17	MIR6129
15112968	15113221	6	RN7SL332P
49036352	49036455	17	RNU6-826P
12406486	12406781	6	RN7SKP293
64780759	64780824	17	MIR6080
64825765	64825819	17	RNU7-115P
17721786	17721903	6	RNA5SP204
66638271	66638374	17	RNU6-928P
24166273	24166374	6	
64822030	64822102	17	MIR4315-2
18306973	18307079	6	RNU6-263P
66639269	66639383	17	RNA5SP445
20500175	20500276	6	Y_RNA
194785517	194931310	1	
66787072	66787168	17	MIR634
15522195	15522300	6	5S_rRNA
62122320	62122421	17	Y_RNA
16205014	16205120	6	RNU6-1114P
54770949	54771277	17	RN7SKP14
20421583	20421887	6	RN7SL128P
72663823	72664152	17	RN7SKP180
217781198	217785120	1	SPATA17-AS1
18273165	18273266	6	Y_RNA
71298156	71298218	17	RNU7-155P
20452369	20452473	6	RNU6-141P
72818836	72818972	17	
216072465	216086917	1	USH2A-AS2
23124981	23125087	6	RNU6-1060P
62005737	62006016	17	RN7SL800P
28977475	28977773	6	RN7SL471P
62036833	62036945	17	Y_RNA
165581613	165582476	1	
22085544	22085918	6	RN7SKP240
67268110	67268228	17	RNA5SP447
28410270	28410456	6	RNU2-45P
64871504	64871784	17	RN7SL404P
235097187	235097412	1	
67271469	67271607	17	
19438283	19438418	6	RNA5SP205
59841266	59841337	17	MIR21
212686417	212699840	1	BATF3
25031009	25031287	6	RN7SL334P
152925356	152927043	X	
42940575	42940702	17	
19642425	19642529	6	RNU6-801P
20993474	20993568	6	RNU6-150P
152988824	152994116	X	PNMA5
17737458	17737556	6	Y_RNA
28915645	28915744	6	RNU6-930P
33698128	33698234	6	MIR3934
36622436	36622512	6	MIR3925
36450912	36451201	6	RN7SL502P
42950526	42964498	17	AARSD1
33540694	33541000	6	RN7SL26P
37361185	37361483	6	RN7SL273P
37832922	37833185	6	RN7SL285P
35138824	35143109	19	FXYD1
41239520	41239626	6	RNA5SP207
33562880	33563130	6	Metazoa_SRP
37915573	37915742	6	RNVU1-33
41302466	41302572	6	RNU6-643P
37120574	37358149	9	ZCCHC7
39620345	39620464	6	RNU1-54P
36522191	36522501	6	RN7SL748P
43434542	43434620	6	MIR6780B
44209766	44210063	6	RN7SL811P
238777049	238779200	1	MIPEPP2
46018745	46018851	6	RNU6-754P
153028785	153030148	X	
24054946	24078810	X	EIF2S3
38744086	38744386	6	RN7SL465P
246566444	246668595	1	CNST
44254206	44254285	6	MIR4647
38822307	38822404	6	
38207274	38207345	6	
38565950	38566055	6	Y_RNA
44435641	44435722	6	MIR4642
43474186	43474292	6	RNU6-1113P
45197674	45197770	6	MIR586
51464690	51464765	6	
53276993	53277071	6	MIR5685
49344800	49344861	6	RNU7-65P
47489067	47489170	6	Y_RNA
53219261	53219424	6	RNU1-136P
51975673	51975959	6	RN7SL580P
67467231	67467308	6	RNA5SP208
67210408	67210480	6	
54786387	54786492	6	RNU6-1023P
66728843	66728904	6	RNU7-66P
76446988	76447089	6	RNU6-261P
57390132	57390212	6	MIR548U
44885903	44951306	11	TP53I11
71403551	71403621	6	MIR30A
71376960	71377031	6	MIR30C2
76557653	76557754	6	RNU6-84P
81764024	81764156	6	SNORA70
67625356	67625464	6	Y_RNA
30104810	30113537	16	GDPD3
75768059	75768158	6	RNU6-155P
75593055	75593145	6	RNU6-1338P
75865239	75865335	6	RNA5SP209
67546651	67546754	6	RNU6-280P
82210338	82210440	6	RNU6-130P
53415294	53415607	6	RN7SKP256
81622200	81622319	6	RNA5SP210
89063500	89063690	6	RNU2-61P
71182612	71182718	6	RNU6-411P
93879106	93879229	6	
76092834	76092940	6	RNU6-248P
86435848	86436138	6	RN7SL643P
91739609	91739897	6	RN7SL415P
91521660	91521737	6	MIR4643
99124609	99124696	6	MIR548AI
103583135	103583268	6	
96914699	96914995	6	RN7SL509P
99642237	99642347	6	Y_RNA
71652474	71652611	6	RNU4-66P
92119423	92119633	6	U3
96282567	96282863	6	RN7SL797P
92790453	92790665	6	U3
70513294	70513356	6	RNU7-48P
107133071	107133170	6	RNU6-1299P
98024531	98024621	6	MIR2113
105045562	105045668	6	RNU6-1106P
90312742	90312833	6	MIR4464
24133186	24133317	X	
106271634	106271720	6	U4
106283413	106283711	6	RN7SL47P
23983716	24027186	X	KLHL15
106304176	106304286	6	RNU6-344P
110722250	110722348	6	RNU6-957P
112971493	112971599	6	RNU6-1163P
120526294	120526400	6	RNU6-214P
111091213	111091332	6	RNU6-960P
75644084	75644177	6	RNU6-1016P
75928513	75928625	6	Y_RNA
117299364	117299638	6	RN7SKP18
104766822	104766926	6	RNU6-897P
121378797	121378898	6	Y_RNA
75654970	75655299	6	RN7SKP163
120686621	120686742	6	RNA5SP215
112196440	112196546	6	RNU6-1226P
30107675	30110541	16	
117301455	117301758	6	RN7SKP51
89478141	89478433	6	RN7SL11P
30110895	30111955	16	
125875168	125875498	6	RN7SKP56
185071567	185072035	1	FTH1P25
117457734	117457838	6	RNU6-253P
126484631	126484713	6	MIR588
126590287	126590393	6	RNU6-200P
185317779	185318530	1	
121542486	121542626	6	RNU4-76P
130573996	130574112	6	Y_RNA
121354354	121354460	6	RNU6-1286P
120015179	120015257	6	MIR3144
204073115	204127743	1	SOX13
150568417	150673143	X	MTM1
125979812	125979934	6	RNA5SP216
114866873	114866976	6	RNU6-475P
30114105	30123506	16	MAPK3
109059509	109059614	6	RNU6-653P
131642818	131642966	6	RNU4-18P
122211648	122211811	6	RNU1-18P
121453981	121454121	6	RNU4-35P
134133573	134133868	6	RN7SL408P
132815307	132815379	6	SNORD101
134979338	134979432	6	MIR3662
138435213	138435294	6	MIR3145
119057880	119057974	6	Y_RNA
148278672	148278778	6	RNU6-1222P
132816802	132816877	6	SNORD100
119069047	119069143	6	MIR548B
119327281	119327385	6	RNU6-194P
132817219	132817348	6	SNORA33
134257035	134257143	6	RNA5SP218
134283092	134283193	6	Y_RNA
128584390	128584491	6	Y_RNA
155654963	155655026	6	RNU7-152P
105904373	105904687	6	RN7SKP211
153681447	153681553	6	RNU6-896P
153420438	153420572	6	RNA5SP225
121580332	121580521	6	RNU2-8P
150326623	150326763	6	RNU4-7P
151201341	151201444	6	RNU6-300P
153159220	153159345	6	RNA5SP224
141486141	141486412	6	RN7SKP106
150164584	150164686	6	
155946797	155946879	6	MIR1202
122745280	122745529	6	RN7SL564P
170330761	170330844	6	MIR4644
156378750	156378824	6	SNORD28B
158926466	158926571	6	RNU6-293P
144007227	144007464	6	
166086	167024	8	OR4F21
89090946	89091242	6	RN7SL336P
23701740	23706756	8	NKX2-6
143449809	143449911	6	RNA5SP221
489803	545781	8	TDRP
149594625	149594759	6	
149631437	149631549	6	Y_RNA
89797598	89797877	6	DNAJC19P6
89814709	89815463	6	PIMREGP3
89841329	89841424	6	Y_RNA
89876544	89876878	6	RPL22P14
89886156	89887848	6	
89894469	89921760	6	GJA10
104489231	104589258	8	LRP12
37550005	37551735	22	
89898283	89898392	6	Y_RNA
89950116	89953186	6	
37560480	37569405	22	CDC42EP1
90001222	90001506	6	RN7SKP110
89829894	89874436	6	CASP8AP2
42950526	42980528	17	PTGES3L-AARSD1
171345105	171345307	1	SRP14P4
160020300	160020727	1	
21846329	21877735	15	POTEB
235975830	236065109	1	NID1
131423921	131635231	5	RAPGEF6
37570248	37582616	22	LGALS2
71862452	71911193	9	ABHD17B
93719574	93721167	8	
93733216	93734022	8	
93740121	93740773	8	RBM12B-AS1
93741193	93744534	8	RBM12B-DT
143412749	143417054	8	LINC02990
143417679	143419150	8	MAFA-AS1
37578669	37578922	22	Metazoa_SRP
143419182	143430732	8	MAFA
50018575	50058298	22	TTLL8
143437659	143541447	8	ZC3H3
69012504	69014113	9	PRKACG
6720863	7175648	9	KDM4C
37225270	37259594	22	RAC2
130487483	130487622	7	
130488304	130488538	7	
130489868	130489966	7	
130495794	130498427	7	
130496111	130496204	7	MIR335
130507660	130508282	7	
145296545	145311092	6	
152025194	152025472	7	Metazoa_SRP
145463238	145463399	6	RNU1-33P
9827892	9830115	19	UBL5
145489630	145492092	6	
152025674	152122340	7	GALNT11
145735570	145737218	6	
145736911	145737173	6	
145749917	145751137	6	
35083410	35085295	15	NANOGP8
145784406	145786559	6	
145789270	145791973	6	
145793502	145814795	6	FBXO30
143541648	143545128	8	
143541973	143549729	8	
143542110	143542398	8	RN7SKP175
133821147	133872922	6	LINC01312
124673844	124697518	11	SPA17
143553207	143563062	8	GSDMD
133952170	133990432	6	TBPL1
47184101	47774228	15	SEMA6D
133953304	133980088	6	
133889113	133895553	6	TCF21
34621093	34663288	11	EHF
186224472	186228191	1	
52896639	52909698	6	GSTA3
228858010	228858556	1	
168578653	168579439	1	RPL7AP21
16197854	16245906	19	AP1M1
222010825	222064773	1	LINC01705
212051524	212052006	1	RPL21P28
227563543	227677443	1	ZNF678
104122058	104126385	10	SFR1
246771837	246839611	1	KIF28P
52970650	52970866	6	
175010789	175023425	1	MRPS14
101694401	101705119	10	
52977948	52995304	6	GSTA4
101701994	101730037	10	LINC03046
101784443	101818465	10	OGA
152120001	152121717	7	
152128879	152129686	7	YBX1P4
152366763	152367015	7	
193457422	193465198	1	
152367171	152367260	7	
36253071	36267530	22	APOL1
152367519	152368661	7	SEPTIN7P6
246605873	246608102	1	
152402780	152402893	7	Y_RNA
152435695	152443176	7	FABP5P3
219222248	219225497	1	
173500460	173603072	1	SLC9C2
152445477	152447150	7	CCT8L1P
152463786	152465549	7	LINC01003
152590641	152590941	7	
150766336	150898816	X	CD99L2
152602213	152602892	7	RPL36AP28
99438922	99457373	7	CPSF4
52995620	52995950	6	7SK
52995621	52995948	6	RN7SK
53041266	53041385	6	
53090961	53091257	6	RN7SL244P
53125644	53126146	6	
53126961	53148841	6	GCM1
53153795	53153898	6	RNU6-464P
53196720	53197159	6	SOD1P1
28010723	28012355	6	IQCB2P
28015568	28015777	6	U3
28033947	28034855	6	OR2W2P
28046434	28047367	6	OR2B7P
28078792	28081130	6	
28053228	28054165	6	OR2B8P
27937465	27938403	6	OR2W6P
67611277	67613822	17	
27957241	27958182	6	OR2B6
67637774	67638973	17	
67658015	67659465	17	
27965175	27965514	6	RPLP2P1
67717931	67744531	17	NOL11
27977150	27978075	6	OR2W4P
158609706	158621636	6	TATDN2P2
158609707	158609790	6	MIR7161
166969626	166999065	6	
166995735	166999511	6	
166997807	166997912	6	MIR3939
167114957	167121527	6	
217850403	217850633	1	UBBP2
167126223	167131572	6	
170748573	171251857	1	
167164565	167167233	6	
167208631	167208897	6	
167237508	167240480	6	
167241891	167245916	6	
197911902	197935478	1	LHX9
167271169	167316014	6	UNC93A
31025106	31130996	14	AP4S1
143566192	143572772	8	MROH6
64241095	64244132	11	
68232003	68300035	9	ZNG1C
58526871	58578220	11	LPXN
67740669	67740799	17	SNORA38B
67774591	67777324	17	RPSAP67
30183505	30184957	16	CORO1A-AS1
67784753	67785293	17	RPL17P41
30192932	30194306	16	BOLA2B
67950885	67951746	17	
67955314	67957291	17	
67973934	67976072	17	
67977698	67977972	17	RN7SL622P
68095068	68095757	17	FBXO36P1
1438358	1440495	19	RPS15
99442890	99443496	7	
68096046	68101496	17	
167325071	167359503	6	TTLL2
99448475	99466186	7	ATP5MF
30193892	30204310	16	SLX1A-SULT1A3
68126666	68129586	17	
68131462	68131907	17	
68133201	68135935	17	
238842767	238848115	1	
68134675	68135604	17	SH3GL1P3
227482253	227482454	1	
93921268	93921667	1	CHCHD2P5
68152776	68159043	17	RDM1P3
244653103	244709033	1	DESI2
29306618	29312787	22	GAS2L1
143573490	143577397	8	
118133377	118152888	11	SCN4B
167347472	167348053	6	
143574785	143578649	8	NAPRT
68188547	68189165	17	
77460924	77463491	6	HTR1B
5085341	5089487	6	PPP1R3G
68189884	68192802	17	
68198921	68199596	17	ARHGAP27P2
68420948	68457513	17	WIPI1
24804282	25042170	6	RIPOR2
150818753	150819246	X	PPIAP91
71144821	71175255	X	NLGN3
205913048	205943460	1	SLC26A9
114257787	114313536	11	NNMT
85385927	85388765	14	LINC02329
85393828	85420550	14	LINC00911
30214409	30214699	16	
30218220	30221930	16	
30336400	30343336	16	
30350773	30355308	16	CD2BP2
85530144	85654428	14	FLRT2
99472890	99503650	7	ZNF789
72515407	72544622	14	
72516820	72516898	14	MIR7843
72552580	72595125	14	
72701762	72704280	14	
72853224	72853331	14	Y_RNA
101825974	101843920	10	KCNIP2
72929612	72929930	14	RPL36P3
14443440	14500027	11	COPB1
96501433	96567116	14	PAPOLA
68424451	68424548	17	MIR635
45162928	45178237	19	TRAPPC6A
30357102	30370494	16	TBC1D10B
19648136	19685760	17	ALDH3A2
21383751	21389478	22	RIMBP3B
21360601	21361299	22	FAM246A
40410281	40636719	22	MRTFA
99473877	99504857	7	ZNF394
4827001	4827084	2	
4945277	4945383	2	RNU6-649P
6650373	6650439	2	MIR7515
7576841	7576971	2	RNU6ATAC37P
14530941	14531223	2	Metazoa_SRP
16199203	16199295	2	
17122841	17123140	2	RN7SKP168
11767444	11767525	2	MIR548S
5974662	5974732	2	MIR7158
20175346	20175639	2	RN7SL140P
99546300	99558536	7	FAM200A
14274622	14274725	2	RNU6-1288P
18040606	18040733	2	
20175805	20175909	2	RNU6-961P
7141227	7141544	2	RN7SKP112
22861552	22861884	2	RN7SKP27
18583367	18583468	2	RNU6-1215P
11836933	11836986	2	MIR4262
12030303	12030372	2	SNORD18
12199130	12199201	2	MIR3681
19348429	19348505	2	MIR4757
12411398	12411501	2	RNU6-843P
30359825	30360336	16	
24564630	24564738	2	RNA5SP88
99558406	99576453	7	ZNF655
20028239	20073890	16	GPR139
12737367	12737444	2	MIR3125
21922993	21923288	2	RN7SL117P
22338886	22339003	2	RNA5SP87
23996795	23997085	2	RN7SL610P
30187434	30187566	2	SNORA10B
30193875	30197561	16	SLX1A
31228312	31228410	2	RNA5SP90
41857271	41857372	2	Y_RNA
65327988	65331233	X	MORF4L1P5
35471605	35471708	2	RNU6-1117P
65356890	65357547	X	PRXL2CP1
35471405	35471486	2	MIR548AD
34809233	34809556	2	RN7SL602P
34926903	34945170	19	ZNF30
36867398	36867495	2	RNU6-577P
41871271	41871388	2	RNU4-63P
45569199	45569492	2	RN7SL414P
65438549	65534810	X	LAS1L
33285769	33285887	2	RNA5SP91
33332898	33333007	2	RNA5SP92
29681027	29681323	2	RN7SL516P
42511570	42511851	2	Metazoa_SRP
38147415	38147521	2	RNU6-951P
46266690	46266971	2	Metazoa_SRP
42440377	42440436	2	
43620878	43620984	2	Y_RNA
48340687	48340826	2	RNU4-49P
55951654	55952014	2	RN7SKP208
44932320	44932406	2	
60640705	60641002	2	RN7SL361P
55565703	55565850	2	
55982967	55983076	2	MIR217
44934055	44934271	2	
55988950	55989059	2	MIR216A
56000714	56000795	2	MIR216B
60387362	60387445	2	MIR4432
56235217	56235330	2	RNA5SP93
60384605	60384763	2	RNU1-32P
44935294	44935368	2	
44935585	44935908	2	
44937426	44937696	2	
44938833	44939028	2	
59647621	59647723	2	RNU6-508P
55499950	55500055	2	RNU6-634P
55456106	55456204	2	RNU6-221P
59694762	59694869	2	RNA5SP94
62491178	62491468	2	RN7SL18P
57544535	57544599	2	
63168600	63168847	2	Metazoa_SRP
48501922	48502024	2	RNU6-282P
53470447	53470629	2	
60719640	60719741	2	RNU6-612P
62262387	62262671	2	RN7SL51P
52702522	52702615	2	MIR4431
62726636	62726740	2	Y_RNA
52297995	52298096	2	Y_RNA
49059603	49059658	2	MIR548BA
43408307	43408412	2	RNU6-958P
49233794	49233899	2	RNU6-439P
43492032	43492313	2	RN7SL531P
71379755	71379858	2	RNU6-105P
75627950	75628168	2	U3
75489576	75489710	2	
66358249	66358328	2	MIR4778
76772909	76773045	2	RNA5SP98
29459913	29464966	16	SULT1A4
170271395	170284277	1	LINC01142
76445079	76445410	2	RN7SKP203
75090812	75090914	2	MIR5000
72721806	72722003	2	RNU2-39P
78882447	78882552	2	RNU6-827P
81967079	81967374	2	RN7SL201P
82268612	82268706	2	RNU6-685P
78882628	78882734	2	RNU6-812P
205657851	205680509	1	SLC45A3
72760534	72760602	2	
82307067	82307168	2	Y_RNA
48217575	48217899	2	RN7SKP224
85204926	85205032	2	RNU6-674P
76595413	76595678	2	RN7SKP164
81496214	81496327	2	RNA5SP99
83657735	83657842	2	RNU6-1312P
87629755	87629834	2	MIR4435-1
88082519	88082599	2	MIR4780
87194786	87194859	2	MIR4771-1
91674857	91674966	2	RNA5SP100
44940045	44940245	2	
55451004	55451099	2	RNU6-775P
97100587	97100874	2	RN7SL313P
101309450	101309534	2	MIR5696
34254552	34355566	19	GARRE1
98782410	98782548	2	RNU4-84P
88016354	88016547	2	RNU2-63P
96956708	96956815	2	RNA5SP101
104733234	104733362	2	SNORA72
101272936	101273049	2	SNORD89
103953098	103953284	2	
114420125	114420302	2	RNU2-41P
109141490	109141588	2	MIR4265
109313571	109313625	2	MIR4266
109124357	109124609	2	Metazoa_SRP
113582959	113583096	2	MIR1302-3
119169822	119170115	2	RN7SL468P
98840675	98840736	2	RNU7-46P
111771061	111771134	2	MIR4771-2
113681111	113681217	2	RNU6-744P
124989219	124989325	2	RNU6-259P
114005440	114005655	2	U3
65545401	65545696	2	RN7SL635P
117139715	117139775	2	RNU7-190P
120192245	120192357	2	Y_RNA
126702839	126702942	2	RNU6-675P
113721290	113721368	2	MIR4782
118016385	118016669	2	RN7SL111P
111321013	111321086	2	MIR4435-2
65555432	65555534	2	VTRNA2-2P
128350829	128350927	2	Y_RNA
123869256	123869570	2	RN7SKP102
124932915	124933020	2	RNA5SP102
128067800	128067901	2	Y_RNA
166895711	166975540	1	ILDR2
134127125	134127192	2	MIR3679
131602790	131602896	2	RNU6-617P
136390332	136390669	2	RN7SKP141
128445081	128445198	2	RNA5SP103
137715332	137715440	2	Y_RNA
130517049	130517312	2	Metazoa_SRP
130497743	130497849	2	RNU6-473P
134231195	134231312	2	RNA5SP104
138863597	138863895	2	RN7SKP286
139511424	139511555	2	SNORA72
132523617	132523936	2	RN7SKP103
143578358	143583304	8	
140586626	140586685	2	MIR7157
143579636	143580670	8	
140992543	140992659	2	Y_RNA
143597831	143603224	8	TIGD5
141167257	141167357	2	RNU6-904P
140234737	140234923	2	
133333829	133333930	2	RNU6-579P
133391109	133391398	2	RN7SKP154
155330421	155330527	2	RNU6-546P
153446813	153446883	2	
143603210	143609773	8	PYCR3
155089439	155089538	2	RNU6-1001P
157298807	157299158	2	RN7SKP281
154590407	154590528	2	RNA5SP107
160877547	160877850	2	RN7SL423P
133596091	133596399	2	RN7SKP93
159027036	159027142	2	RNU6-580P
161558544	161558646	2	
161409554	161409670	2	RNA5SP108
163288995	163289096	2	RNU6-627P
139982684	139982986	2	RN7SL283P
159186835	159186901	2	MIR6888
159536244	159536346	2	Y_RNA
137512098	137512210	2	RNA5SP105
171856566	171856670	2	RNU6-182P
175176493	175176586	2	Y_RNA
168451324	168451606	2	RN7SL813P
172558151	172558252	2	Y_RNA
172691299	172691402	2	
160407810	160407882	2	MIR4785
175167633	175167709	2	MIR933
181305593	181305652	2	MIR4437
184378975	184379044	2	MIR548AE1
189133036	189133111	2	MIR3129
195670372	195670474	2	RNU6-915P
187122562	187122861	2	RN7SKP42
187270698	187270804	2	RNU6-989P
194664107	194664174	2	
191370938	191371044	2	RNU6-1045P
200373175	200373269	2	RNY4P34
196289409	196289707	2	RN7SL820P
179934401	179934538	2	
179934402	179934527	2	
57351271	57359898	19	ZNF304
206701065	206701185	2	Y_RNA
168582943	168583018	2	MIR4774
205900630	205900958	2	RN7SKP178
168606390	168606496	2	RNU6-766P
208920547	208920664	2	RNA5SP117
194658376	194658675	2	Metazoa_SRP
212926257	212926336	2	MIR4776-1
213758067	213758159	2	MIR4438
179860836	179860908	2	MIR1258
